Group,pid,Name.1,Name.2,Name.3,Response,Key,Released,Response.1,Code,Time,(Trial Variable),Finger,Congruence,Repeated,Correct,double_response,questionnaire_1,questionnaire_2,questionnaire_3,questionnaire_4,questionnaire_5,questionnaire_6,questionnaire_7,questionnaire_8,questionnaire_9,questionnaire_10
Main Group,P2,AI_Block,"AI_Trial, 9","AI_Final_Stage (9, i4base.bmp)",index,v,Released,(based on code value),C,441,,1,0,8,,0,64,48,47,66,22,39,11,43,47,23
Main Group,P2,AI_Block,"AI_Trial, 2","AI_Final_Stage (2, m4basecon.bmp)",middle,b,Released,(based on code value),C,554,,2,1,8,,0,64,48,47,66,22,39,11,43,47,23
Main Group,P2,AI_Block,"AI_Trial, 6","AI_Final_Stage (6, m4con.bmp)",middle,b,Released,(based on code value),C,437,,2,3,8,,0,64,48,47,66,22,39,11,43,47,23
Main Group,P2,AI_Block,"AI_Trial, 4","AI_Final_Stage (4, m4baseinc.bmp)",middle,b,Released,(based on code value),C,528,,2,2,8,,0,64,48,47,66,22,39,11,43,47,23
Main Group,P2,AI_Block,"AI_Trial, 7","AI_Final_Stage (7, i4inc.bmp)",index,v,Released,(based on code value),C,515,,1,4,8,,0,64,48,47,66,22,39,11,43,47,23
Main Group,P2,AI_Block,"AI_Trial, 9","AI_Final_Stage (9, i4base.bmp)",index,v,Released,(based on code value),C,515,,1,0,9,,0,64,48,47,66,22,39,11,43,47,23
Main Group,P2,AI_Block,"AI_Trial, 1","AI_Final_Stage (1, i4basecon.bmp)",index,v,Released,(based on code value),C,492,,1,1,9,,0,64,48,47,66,22,39,11,43,47,23
Main Group,P2,AI_Block,"AI_Trial, 5","AI_Final_Stage (5, i4con.bmp)",index,v,Released,(based on code value),C,499,,1,3,9,,0,64,48,47,66,22,39,11,43,47,23
Main Group,P2,AI_Block,"AI_Trial, 3","AI_Final_Stage (3, i4baseinc.bmp)",index,v,Released,(based on code value),C,493,,1,2,9,,0,64,48,47,66,22,39,11,43,47,23
Main Group,P2,AI_Block,"AI_Trial, 10","AI_Blue (10, m5inc.bmp)",middle,b,Released,(based on code value),C,706,,2,4,9,,0,64,48,47,66,22,39,11,43,47,23
Main Group,P2,AI_Block,"AI_Trial, 2","AI_Final_Stage (2, m4basecon.bmp)",middle,b,Released,(based on code value),C,411,,2,1,9,,0,64,48,47,66,22,39,11,43,47,23
Main Group,P2,AI_Block,"AI_Trial, 8","AI_Final_Stage (8, m4inc.bmp)",middle,b,Released,(based on code value),C,432,,2,4,9,,0,64,48,47,66,22,39,11,43,47,23
Main Group,P2,AI_Block,"AI_Trial, 7","AI_Final_Stage (7, i4inc.bmp)",index,v,Released,(based on code value),C,554,,1,4,9,,0,64,48,47,66,22,39,11,43,47,23
Main Group,P2,AI_Block,"AI_Trial, 4","AI_Final_Stage (4, m4baseinc.bmp)",middle,b,Released,(based on code value),C,474,,2,2,9,,0,64,48,47,66,22,39,11,43,47,23
Main Group,P2,AI_Block,"AI_Trial, 6","AI_Final_Stage (6, m4con.bmp)",middle,b,Released,(based on code value),C,426,,2,3,9,,0,64,48,47,66,22,39,11,43,47,23
Main Group,P2,AI_Block,"AI_Trial, 9","AI_Final_Stage (9, i4base.bmp)",index,v,Released,(based on code value),C,497,,1,0,10,,0,64,48,47,66,22,39,11,43,47,23
Main Group,P2,AI_Block,"AI_Trial, 6","AI_Final_Stage (6, m4con.bmp)",middle,b,Released,(based on code value),C,439,,2,3,10,,0,64,48,47,66,22,39,11,43,47,23
Main Group,P2,AI_Block,"AI_Trial, 2","AI_Final_Stage (2, m4basecon.bmp)",middle,b,Released,(based on code value),C,493,,2,1,10,,0,64,48,47,66,22,39,11,43,47,23
Main Group,P2,AI_Block,"AI_Trial, 7","AI_Final_Stage (7, i4inc.bmp)",index,v,Released,(based on code value),C,507,,1,4,10,,0,64,48,47,66,22,39,11,43,47,23
Main Group,P2,AI_Block,"AI_Trial, 5","AI_Final_Stage (5, i4con.bmp)",index,v,Released,(based on code value),C,462,,1,3,10,,0,64,48,47,66,22,39,11,43,47,23
Main Group,P2,AI_Block,"AI_Trial, 1","AI_Final_Stage (1, i4basecon.bmp)",index,v,Released,(based on code value),C,560,,1,1,10,,0,64,48,47,66,22,39,11,43,47,23
Main Group,P2,AI_Block,"AI_Trial, 4","AI_Final_Stage (4, m4baseinc.bmp)",middle,b,Released,(based on code value),C,525,,2,2,10,,0,64,48,47,66,22,39,11,43,47,23
Main Group,P2,AI_Block,"AI_Trial, 8","AI_Final_Stage (8, m4inc.bmp)",middle,b,Released,(based on code value),C,517,,2,4,10,,0,64,48,47,66,22,39,11,43,47,23
Main Group,P2,AI_Block,"AI_Trial, 3","AI_Final_Stage (3, i4baseinc.bmp)",index,v,Released,(based on code value),C,481,,1,2,10,,0,64,48,47,66,22,39,11,43,47,23
Main Group,P2,AI_Block,"AI_Trial, 10","AI_Final_Stage (10, m4base.bmp)",middle,b,Released,(based on code value),C,530,,2,0,10,,0,64,48,47,66,22,39,11,43,47,23
Main Group,P3,AI_Block,"AI_Trial, 1","AI_Final_Stage (1, i4basecon.bmp)",index,v,Released,(based on code value),C,513,,1,1,1,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 7","AI_Final_Stage (7, i4inc.bmp)",index,v,Released,(based on code value),C,482,,1,4,1,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 4","AI_Final_Stage (4, m4baseinc.bmp)",middle,b,Released,(based on code value),C,568,,2,2,1,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 9","AI_Final_Stage (9, i4base.bmp)",index,v,Released,(based on code value),C,480,,1,0,1,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 3","AI_Final_Stage (3, i4baseinc.bmp)",index,v,Released,(based on code value),C,447,,1,2,1,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 5","AI_Final_Stage (5, i4con.bmp)",index,v,Released,(based on code value),C,447,,1,3,1,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 2","AI_Final_Stage (2, m4basecon.bmp)",middle,b,Released,(based on code value),C,521,,2,1,1,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 6","AI_Final_Stage (6, m4con.bmp)",middle,b,Released,(based on code value),C,452,,2,3,1,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 8","AI_Final_Stage (8, m4inc.bmp)",middle,b,Released,(based on code value),C,477,,2,4,1,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 10","AI_Final_Stage (10, m4base.bmp)",middle,b,Released,(based on code value),C,403,,2,0,1,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 7","AI_Final_Stage (7, i4inc.bmp)",index,v,Released,(based on code value),C,437,,1,4,2,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 9","AI_Final_Stage (9, i4base.bmp)",index,v,Released,(based on code value),C,501,,1,0,2,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 6","AI_Final_Stage (6, m4con.bmp)",middle,b,Released,(based on code value),C,523,,2,3,2,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 10","AI_Final_Stage (10, m4base.bmp)",middle,b,Released,(based on code value),C,548,,2,0,2,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 3","AI_Final_Stage (3, i4baseinc.bmp)",index,v,Released,(based on code value),C,459,,1,2,2,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 1","AI_Final_Stage (1, i4basecon.bmp)",index,v,Released,(based on code value),C,496,,1,1,2,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 8","AI_Final_Stage (8, m4inc.bmp)",middle,b,Released,(based on code value),C,474,,2,4,2,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 2","AI_Final_Stage (2, m4basecon.bmp)",middle,b,Released,(based on code value),C,505,,2,1,2,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 4","AI_Blue (4, m5basecon.bmp)",middle,b,Released,(based on code value),C,742,,2,1,2,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 5","AI_Final_Stage (5, i4con.bmp)",index,v,Released,(based on code value),C,491,,1,3,2,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 7","AI_Final_Stage (7, i4inc.bmp)",index,v,Released,(based on code value),C,442,,1,4,3,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 2","AI_Final_Stage (2, m4basecon.bmp)",middle,b,Released,(based on code value),C,473,,2,1,3,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 8","AI_Final_Stage (8, m4inc.bmp)",middle,b,Released,(based on code value),C,534,,2,4,3,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 6","AI_Final_Stage (6, m4con.bmp)",middle,b,Released,(based on code value),C,429,,2,3,3,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 10","AI_Final_Stage (10, m4base.bmp)",middle,b,Released,(based on code value),C,504,,2,0,3,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 3","AI_Final_Stage (3, i4baseinc.bmp)",middle,b,Released,(based on code value),E,549,,1,2,3,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 9","AI_Blue (9, i5inc.bmp)",index,v,Released,(based on code value),C,618,,1,4,3,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 1","AI_Final_Stage (1, i4basecon.bmp)",index,v,Released,(based on code value),C,499,,1,1,3,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 4","AI_Final_Stage (4, m4baseinc.bmp)",middle,b,Released,(based on code value),C,538,,2,2,3,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 5","AI_Final_Stage (5, i4con.bmp)",index,v,Released,(based on code value),C,455,,1,3,3,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 3","AI_Final_Stage (3, i4baseinc.bmp)",index,v,Released,(based on code value),C,528,,1,2,4,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 2","AI_Final_Stage (2, m4basecon.bmp)",middle,b,Released,(based on code value),C,519,,2,1,4,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 5","AI_Final_Stage (5, i4con.bmp)",index,v,Released,(based on code value),C,486,,1,3,4,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 9","AI_Blue (9, i5inc.bmp)",index,v,Released,(based on code value),C,576,,1,4,4,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 1","AI_Blue (1, i5base.bmp)",index,v,Released,(based on code value),C,596,,1,0,4,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 4","AI_Blue (4, m5basecon.bmp)",middle,b,Released,(based on code value),C,629,,2,1,4,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 10","AI_Blue (10, m5inc.bmp)",middle,b,Released,(based on code value),C,583,,2,4,4,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 7","AI_Blue (7, i5con.bmp)",index,v,Released,(based on code value),C,665,,1,3,4,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 6","AI_Blue (6, m5baseinc.bmp)",middle,b,Released,(based on code value),C,605,,2,2,4,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 8","AI_Final_Stage (8, m4inc.bmp)",middle,b,Released,(based on code value),C,540,,2,4,4,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 7","AI_Final_Stage (7, i4inc.bmp)",index,v,Released,(based on code value),C,550,,1,4,5,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 5","AI_Final_Stage (5, i4con.bmp)",index,v,Released,(based on code value),C,469,,1,3,5,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 9","AI_Final_Stage (9, i4base.bmp)",index,v,Released,(based on code value),C,490,,1,0,5,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 3","AI_Final_Stage (3, i4baseinc.bmp)",index,v,Released,(based on code value),C,499,,1,2,5,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 4","AI_Final_Stage (4, m4baseinc.bmp)",middle,b,Released,(based on code value),C,404,,2,2,5,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 1","AI_Final_Stage (1, i4basecon.bmp)",index,v,Released,(based on code value),C,404,,1,1,5,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 6","AI_Final_Stage (6, m4con.bmp)",middle,b,Released,(based on code value),C,443,,2,3,5,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 8","AI_Final_Stage (8, m4inc.bmp)",middle,b,Released,(based on code value),C,552,,2,4,5,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 10","AI_Final_Stage (10, m4base.bmp)",middle,b,Released,(based on code value),C,530,,2,0,5,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 2","AI_Final_Stage (2, m4basecon.bmp)",middle,b,Released,(based on code value),C,395,,2,1,5,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 3","AI_Final_Stage (3, i4baseinc.bmp)",index,v,Released,(based on code value),C,539,,1,2,6,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 2","AI_Final_Stage (2, m4basecon.bmp)",middle,b,Released,(based on code value),C,491,,2,1,6,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 7","AI_Final_Stage (7, i4inc.bmp)",index,v,Released,(based on code value),C,505,,1,4,6,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 10","AI_Blue (10, m5inc.bmp)",middle,b,Released,(based on code value),C,609,,2,4,6,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 4","AI_Final_Stage (4, m4baseinc.bmp)",middle,b,Released,(based on code value),C,457,,2,2,6,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 6","AI_Final_Stage (6, m4con.bmp)",middle,b,Released,(based on code value),C,462,,2,3,6,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 9","AI_Final_Stage (9, i4base.bmp)",index,v,Released,(based on code value),C,473,,1,0,6,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 8","AI_Final_Stage (8, m4inc.bmp)",middle,b,Released,(based on code value),C,496,,2,4,6,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 5","AI_Final_Stage (5, i4con.bmp)",index,v,Released,(based on code value),C,425,,1,3,6,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 1","AI_Final_Stage (1, i4basecon.bmp)",index,v,Released,(based on code value),C,413,,1,1,6,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 3","AI_Final_Stage (3, i4baseinc.bmp)",index,v,Released,(based on code value),C,453,,1,2,7,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 2","AI_Final_Stage (2, m4basecon.bmp)",middle,b,Released,(based on code value),C,486,,2,1,7,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 10","AI_Final_Stage (10, m4base.bmp)",middle,b,Released,(based on code value),C,454,,2,0,7,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 9","AI_Blue (9, i5inc.bmp)",index,v,Released,(based on code value),C,627,,1,4,7,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 8","AI_Final_Stage (8, m4inc.bmp)",index,v,Released,(based on code value),E,421,,2,4,7,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 4","AI_Final_Stage (4, m4baseinc.bmp)",middle,b,Released,(based on code value),C,548,,2,2,7,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 5","AI_Final_Stage (5, i4con.bmp)",index,v,Released,(based on code value),C,403,,1,3,7,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 7","AI_Final_Stage (7, i4inc.bmp)",index,v,Released,(based on code value),C,445,,1,4,7,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 6","AI_Final_Stage (6, m4con.bmp)",middle,b,Released,(based on code value),C,431,,2,3,7,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 1","AI_Final_Stage (1, i4basecon.bmp)",index,v,Released,(based on code value),C,473,,1,1,7,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 4","AI_Blue (4, m5basecon.bmp)",middle,b,Released,(based on code value),C,632,,2,1,8,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 7","AI_Final_Stage (7, i4inc.bmp)",index,v,Released,(based on code value),C,404,,1,4,8,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 10","AI_Final_Stage (10, m4base.bmp)",middle,b,Released,(based on code value),C,387,,2,0,8,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 8","AI_Final_Stage (8, m4inc.bmp)",middle,b,Released,(based on code value),C,409,,2,4,8,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 5","AI_Final_Stage (5, i4con.bmp)",index,v,Released,(based on code value),C,432,,1,3,8,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 2","AI_Final_Stage (2, m4basecon.bmp)",middle,b,Released,(based on code value),C,480,,2,1,8,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 3","AI_Blue (3, i5basecon.bmp)",index,v,Released,(based on code value),C,791,,1,1,8,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 9","AI_Blue (9, i5inc.bmp)",middle,b,Released,(based on code value),E,614,,1,4,8,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 6","AI_Final_Stage (6, m4con.bmp)",middle,b,Released,(based on code value),C,496,,2,3,8,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 1","AI_Final_Stage (1, i4basecon.bmp)",index,v,Released,(based on code value),C,526,,1,1,8,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 7","AI_Final_Stage (7, i4inc.bmp)",index,v,Released,(based on code value),C,487,,1,4,9,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 9","AI_Final_Stage (9, i4base.bmp)",index,v,Released,(based on code value),C,438,,1,0,9,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 5","AI_Final_Stage (5, i4con.bmp)",index,v,Released,(based on code value),C,493,,1,3,9,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 2","AI_Blue (2, m5base.bmp)",middle,b,Released,(based on code value),C,748,,2,0,9,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 4","AI_Final_Stage (4, m4baseinc.bmp)",middle,b,Released,(based on code value),C,522,,2,2,9,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 3","AI_Final_Stage (3, i4baseinc.bmp)",index,v,Released,(based on code value),C,531,,1,2,9,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 8","AI_Final_Stage (8, m4inc.bmp)",middle,b,Released,(based on code value),C,446,,2,4,9,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 6","AI_Final_Stage (6, m4con.bmp)",middle,b,Released,(based on code value),C,484,,2,3,9,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 10","AI_Blue (10, m5inc.bmp)",middle,b,Released,(based on code value),C,754,,2,4,9,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 1","AI_Final_Stage (1, i4basecon.bmp)",index,v,Released,(based on code value),C,444,,1,1,9,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 6","AI_Final_Stage (6, m4con.bmp)",middle,b,Released,(based on code value),C,420,,2,3,10,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 1","AI_Final_Stage (1, i4basecon.bmp)",index,v,Released,(based on code value),C,439,,1,1,10,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 10","AI_Final_Stage (10, m4base.bmp)",middle,b,Released,(based on code value),C,567,,2,0,10,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 4","AI_Final_Stage (4, m4baseinc.bmp)",middle,b,Released,(based on code value),C,477,,2,2,10,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 3","AI_Final_Stage (3, i4baseinc.bmp)",index,v,Released,(based on code value),C,444,,1,2,10,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 2","AI_Final_Stage (2, m4basecon.bmp)",middle,b,Released,(based on code value),C,428,,2,1,10,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 9","AI_Final_Stage (9, i4base.bmp)",index,v,Released,(based on code value),C,383,,1,0,10,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 5","AI_Final_Stage (5, i4con.bmp)",index,v,Released,(based on code value),C,442,,1,3,10,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 8","AI_Final_Stage (8, m4inc.bmp)",middle,b,Released,(based on code value),C,429,,2,4,10,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P3,AI_Block,"AI_Trial, 7","AI_Final_Stage (7, i4inc.bmp)",index,v,Released,(based on code value),C,418,,1,4,10,,0,47,80,27,67,32,39,2,91,17,23
Main Group,P44,AI_Block,"AI_Trial, 8","AI_Final_Stage (8, m4inc.bmp)",middle,b,Released,(based on code value),C,490,,2,4,1,,0,46,47,18,55,2,64,2,94,44,89
Main Group,P44,AI_Block,"AI_Trial, 5","AI_Final_Stage (5, i4con.bmp)",index,v,Released,(based on code value),C,506,,1,3,1,,0,46,47,18,55,2,64,2,94,44,89
Main Group,P44,AI_Block,"AI_Trial, 4","AI_Blue (4, m5baseinc.bmp)",index,v,Released,(based on code value),E,624,,2,2,1,,0,46,47,18,55,2,64,2,94,44,89
Main Group,P44,AI_Block,"AI_Trial, 6","AI_Final_Stage (6, m4con.bmp)",middle,b,Released,(based on code value),C,479,,2,3,1,,0,46,47,18,55,2,64,2,94,44,89
Main Group,P44,AI_Block,"AI_Trial, 10","AI_Final_Stage (10, m4base.bmp)",middle,b,Released,(based on code value),C,506,,2,0,1,,0,46,47,18,55,2,64,2,94,44,89
Main Group,P44,AI_Block,"AI_Trial, 3","AI_Blue (3, i5baseinc.bmp)",index,v,Released,(based on code value),C,814,,1,2,1,,0,46,47,18,55,2,64,2,94,44,89
Main Group,P44,AI_Block,"AI_Trial, 7","AI_Blue (7, i5inc.bmp)",index,v,Released,(based on code value),C,681,,1,4,1,,0,46,47,18,55,2,64,2,94,44,89
Main Group,P44,AI_Block,"AI_Trial, 2","AI_Final_Stage (2, m4basecon.bmp)",middle,b,Released,(based on code value),C,453,,2,1,1,,0,46,47,18,55,2,64,2,94,44,89
Main Group,P44,AI_Block,"AI_Trial, 9","AI_Final_Stage (9, i4base.bmp)",index,v,Released,(based on code value),C,456,,1,0,1,,0,46,47,18,55,2,64,2,94,44,89
Main Group,P44,AI_Block,"AI_Trial, 1","AI_Final_Stage (1, i4basecon.bmp)",index,v,Released,(based on code value),C,465,,1,1,1,,0,46,47,18,55,2,64,2,94,44,89
Main Group,P44,AI_Block,"AI_Trial, 6","AI_Final_Stage (6, m4con.bmp)",middle,b,Released,(based on code value),C,362,,2,3,2,,0,46,47,18,55,2,64,2,94,44,89
Main Group,P44,AI_Block,"AI_Trial, 5","AI_Final_Stage (5, i4con.bmp)",index,v,Released,(based on code value),C,392,,1,3,2,,0,46,47,18,55,2,64,2,94,44,89
Main Group,P44,AI_Block,"AI_Trial, 7","AI_Final_Stage (7, i4inc.bmp)",index,v,Released,(based on code value),C,435,,1,4,2,,0,46,47,18,55,2,64,2,94,44,89
Main Group,P44,AI_Block,"AI_Trial, 9","AI_Final_Stage (9, i4base.bmp)",index,v,Released,(based on code value),C,521,,1,0,2,,0,46,47,18,55,2,64,2,94,44,89
Main Group,P44,AI_Block,"AI_Trial, 4","AI_Final_Stage (4, m4baseinc.bmp)",middle,b,Released,(based on code value),C,499,,2,2,2,,0,46,47,18,55,2,64,2,94,44,89
Main Group,P44,AI_Block,"AI_Trial, 8","AI_Final_Stage (8, m4inc.bmp)",middle,b,Released,(based on code value),C,551,,2,4,2,,0,46,47,18,55,2,64,2,94,44,89
Main Group,P44,AI_Block,"AI_Trial, 10","AI_Final_Stage (10, m4base.bmp)",middle,b,Released,(based on code value),C,473,,2,0,2,,0,46,47,18,55,2,64,2,94,44,89
Main Group,P44,AI_Block,"AI_Trial, 3","AI_Final_Stage (3, i4baseinc.bmp)",index,v,Released,(based on code value),C,487,,1,2,2,,0,46,47,18,55,2,64,2,94,44,89
